DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
STRING,STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,INT,STRING,STRING,STRING
2019.04.12 08:37:03 497,A1CC500PV4D01,1,,OK,800.5929,599.3963,800.841,601.0466,0.0004,0.0012,0.0007,-0.00026,2,00:00:02.3360000,.\Image\1\Alignment\2019\04\12\08.37.03 497\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.03 497\Right.jpg
2019.04.12 08:37:18 303,A1CC500PV4D01,1,,RETRY,835.3177,517.5082,840.3481,556.6097,0.0754,0.0903,-0.1953,-0.00633,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.37.18 303\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.18 303\Right.jpg
2019.04.12 08:37:18 423,A1CC500PV4D01,2,,RETRY,636.0165,598.5307,647.4081,649.3353,-0.6442,-0.6075,0.074,-0.01431,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.37.18 423\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.18 423\Right.jpg
2019.04.12 08:37:18 933,A1CC500PV4D01,1,,OK,799.1108,600.9027,799.1334,598.3242,-0.0005,-0.0004,-0.0012,0.00041,1,00:00:00.7430000,.\Image\1\Alignment\2019\04\12\08.37.18 933\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.18 933\Right.jpg
2019.04.12 08:37:19 443,A1CC500PV4D01,2,,OK,800.0705,600.1443,799.4146,599.7251,0.0014,-0.0007,-0.0002,0.00012,1,00:00:01.1180000,.\Image\2\Alignment\2019\04\12\08.37.19 443\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.19 443\Right.jpg
2019.04.12 08:37:35 366,A1CC500PV4D01,1,,RETRY,840.4096,510.5845,845.1734,561.5477,0.0808,0.0948,-0.1984,-0.00823,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.37.35 366\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.35 366\Right.jpg
2019.04.12 08:37:35 561,A1CC500PV4D01,2,,RETRY,615.4269,597.7571,626.5762,646.133,-0.7012,-0.6651,0.068,-0.01362,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.37.35 561\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.35 561\Right.jpg
2019.04.12 08:37:36 433,A1CC500PV4D01,1,,OK,799.3251,600.1851,799.665,597.8844,-0.0001,0.001,-0.003,0.00037,1,00:00:01.3610000,.\Image\1\Alignment\2019\04\12\08.37.36 433\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.36 433\Right.jpg
2019.04.12 08:37:36 568,A1CC500PV4D01,2,,OK,799.5693,599.833,799.2364,598.5095,0.0023,0.0012,-0.0025,0.00037,1,00:00:01.3110000,.\Image\2\Alignment\2019\04\12\08.37.36 568\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.36 568\Right.jpg
2019.04.12 08:37:52 194,A1CC500PV4D01,2,,RETRY,618.1131,599.6399,629.3603,651.5203,-0.7024,-0.666,0.0791,-0.01461,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.37.52 194\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.52 194\Right.jpg
